"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000247151",1.78229493122592,3.88252188311083,1.16100787398027,3.34409608248428,0.000825511417078554,0.0119153025060951,"CSTF3-DT","338739"
"ENSG00000254463",17.9767728150635,1.81691699881406,0.356725559901476,5.09331879475044,3.51849329233782e-07,1.23462928743828e-05,NA,NA
"ENSG00000149091.11",3886.02396345508,0.745795695936934,0.18983580821028,3.92863550332306,8.54292096081748e-05,0.00170073594696051,NA,NA
"ENSG00000149179",1664.88299331735,-0.323542178689579,0.104899182269662,-3.08431554650117,0.00204021078197059,0.0247854697724852,"C11orf49","79096"
"ENSG00000134574",1211.14977040879,0.871210382543522,0.246092095149144,3.54018028094533,0.000399853789076676,0.00648665185800059,"DDB2","1643"
"ENSG00000066336",890.378526290343,1.68252229347063,0.392267577255688,4.28922090691662,1.79300968120524e-05,0.000424394143879073,"SPI1","6688"
"ENSG00000255197",70.6858726020779,0.820802595840381,0.288109854535801,2.84892232222618,0.00438675893465565,0.0451080899494313,NA,NA
"ENSG00000226268",7.2056528305244,-1.7972707433115,0.517693384299507,-3.47168960975499,0.00051719394846754,0.0080560681472807,NA,NA
"ENSG00000254602",67.475208193363,-0.814571656005449,0.27020719707717,-3.01461865123012,0.00257302547574332,0.0297162668556138,NA,NA
"ENSG00000213593",4777.97680132612,-0.395304575467179,0.125088696093775,-3.1601942286682,0.00157663997262984,0.0201779717486768,"TMX2","51075"
"ENSG00000198561",23927.2225902279,-0.518106149020346,0.12688453918669,-4.0832882582963,4.44028878191409e-05,0.00095384421844306,"CTNND1","1500"
"ENSG00000255299",7.7293438499467,2.05053519073424,0.43785706663901,4.68311544329783,2.82547275521108e-06,8.19336005471337e-05,NA,NA
"ENSG00000110031",1284.98516473495,1.10956639714577,0.209219489035049,5.30336061073111,1.13690021143818e-07,4.45566082807186e-06,"LPXN","9404"
"ENSG00000255240",14.6410871561211,2.67428344144189,0.604007417640208,4.42756721745244,9.53018782370993e-06,0.000240103836513766,"LOC283194","283194"
"ENSG00000255189",1.75312394688447,3.70929069957334,0.949430848824511,3.90685714938145,9.35043953219231e-05,0.00183417306835763,NA,NA
"ENSG00000255151",2.21230942175451,4.58335605765057,1.3234063976453,3.46330202559517,0.000533589091802372,0.00827326001513755,"GLYATL1B","100287520"
"ENSG00000189057",43.3473970844303,2.44198117782664,0.501522840476824,4.86913253144147,1.12089215331652e-06,3.51410099131647e-05,"FAM111B","374393"
"ENSG00000110042",2646.24902754691,0.870523902895166,0.279133971778056,3.11865982255765,0.00181675581273633,0.0225229966857671,"DTX4","23220"
"ENSG00000197629",1395.15235752862,2.0661196004762,0.431490065598224,4.78833643043832,1.68169552378332e-06,5.11720482341354e-05,"MPEG1","219972"
"ENSG00000214797",16.9569898001047,3.86599497941572,0.850225482543957,4.54702318242484,5.44100070744207e-06,0.000147260569357875,NA,NA
"ENSG00000255538",2.0082578806023,2.17555864194643,0.763447002509415,2.84965247724527,0.00437670216174627,0.0450362383404647,"OR10V2P","81343"
"ENSG00000110077.10",1550.69006129406,1.68126008532218,0.411687269443845,4.08382821162631,4.4299785395592e-05,0.0009522672367342,NA,NA
"ENSG00000214787",79.8570252002265,2.24339327429649,0.494520293766457,4.53650396672287,5.71944142285816e-06,0.000153501192731303,"MS4A4E","643680"
"ENSG00000166927",830.67708698188,1.3741471358696,0.450694135175634,3.04895721648141,0.00229637182357291,0.0271168030654015,"MS4A7","58475"
"ENSG00000166928",309.328552525316,2.0227076609751,0.478227515792344,4.22959280714704,2.3411468220761e-05,0.000542523561254513,"MS4A14","84689"
"ENSG00000156738.13",4547.68856103538,7.37739772423354,0.598663949484738,12.3231033547004,6.80251853141935e-35,7.27234581132271e-31,NA,NA
"ENSG00000110446",956.750736927796,0.657726628091551,0.209459643493002,3.14011146549825,0.00168883563021554,0.0212325897029685,"SLC15A3","51296"
"ENSG00000013725.10",790.069505405323,3.89258174931018,0.436871622174101,8.91012725875549,5.0974020796385e-19,2.33548399283094e-16,NA,NA
"ENSG00000110448",434.095519974966,3.74688980696086,0.472104365871166,7.93657097418871,2.07847451731392e-15,4.040050589048e-13,"CD5","921"
"ENSG00000162144",2320.50820049945,0.522610838795344,0.158644895260374,3.29421780598496,0.000986959895891628,0.0137924957651574,"CYB561A3","220002"
"ENSG00000269176",53.4672205970121,-0.794713595550083,0.223233752216176,-3.56000644015737,0.000370845699042747,0.00607134418565542,NA,NA
"ENSG00000256280",6.75473291268361,1.66245797162434,0.492342621862533,3.37662818086978,0.000733801719371134,0.0107610831018157,NA,NA
"ENSG00000133315",1807.8408452802,-0.660443153519096,0.216948681914637,-3.04423676461404,0.00233271474799637,0.0274514683604094,"MACROD1","28992"
"ENSG00000149781",1571.73311994505,1.94265960328796,0.356998427675363,5.44164750511035,5.27900550448511e-08,2.21029065978912e-06,"FERMT3","83706"
"ENSG00000236935",12.952653749051,2.36612719718786,0.529045453323337,4.47244595398072,7.73299483856232e-06,0.000199367050210909,NA,NA
"ENSG00000168071.17",3070.42385099831,3.02797961181324,0.426906506032225,7.09284016295753,1.31387177864655e-12,1.3292900846925e-10,NA,NA
"ENSG00000181908",12.3784401802518,2.03694252770324,0.545091957722383,3.73687870247512,0.000186318747718906,0.00332532825645005,"LINC02724","100996455"
"ENSG00000068831.14",3491.31068074397,3.26598834955327,0.368272560729576,8.86839992391259,7.4204411160567e-19,3.26011489690645e-16,NA,NA
"ENSG00000110047.13",4175.18863018577,0.6253488613792,0.19225792068069,3.25265590705002,0.00114331855364258,0.0155837282840735,NA,NA
"ENSG00000168061",219.252668297299,0.794897118239491,0.237860812136552,3.34185825357038,0.000832195466719808,0.0119848105112877,"SAC3D1","29901"
"ENSG00000146670",123.799235946364,2.04102201136482,0.390794410622266,5.22275128785717,1.76284091833827e-07,6.55131331783837e-06,"CDCA5","113130"
"ENSG00000255200",99.2120195960819,0.960777866824114,0.271462493868337,3.53926560215757,0.000401241926339642,0.00649930861695202,NA,NA
"ENSG00000149798",1480.49896525687,-0.639237584255869,0.214010477371525,-2.98694527532941,0.00281780157720733,0.0320016048810883,"CDC42EP2","10435"
"ENSG00000173442",4155.56885501658,0.988786122095643,0.254114783795341,3.89110034185178,9.97906515862344e-05,0.00194485666932228,"EHBP1L1","254102"
"ENSG00000213445",3827.55998060426,1.23224572726993,0.250770726380192,4.91383402304193,8.9312367195672e-07,2.85870882305348e-05,"SIPA1","6494"
"ENSG00000172638",6337.88424564244,-0.522385439147041,0.1651266866491,-3.16354339657482,0.00155861112959508,0.0200111193548333,"EFEMP2","30008"
"ENSG00000172543",361.949635784225,2.54798405461468,0.517026896283965,4.92814604603329,8.30135571178991e-07,2.68117905728626e-05,"CTSW","1521"
"ENSG00000174483.15",4183.35465618899,-0.417838115019394,0.115586900323513,-3.61492620573715,0.000300433185777222,0.00505269697653228,NA,NA
"ENSG00000173715.11",553.332055190047,1.14083958636166,0.294877493190103,3.86885948472908,0.000109345631866541,0.00208994821527038,NA,NA
"ENSG00000173020",8897.2343173788,0.955857899158112,0.231691888603454,4.12555616391942,3.69839910000116e-05,0.000809106793555506,"GRK2","156"
"ENSG00000172932.10",2552.69379036143,0.718813293065734,0.224111170789959,3.2073960906635,0.00133942438100105,0.0176927589569463,NA,NA
"ENSG00000175482",2808.41370305701,0.587439323980439,0.166054024645797,3.53763978460312,0.00040372042317895,0.00653360749228294,"POLD4","57804"
"ENSG00000175463",2008.15412271363,1.84977665052975,0.368138736392902,5.02467267817082,5.04291883613189e-07,1.71512717828655e-05,"TBC1D10C","374403"
"ENSG00000213402",2214.6332316691,2.02720014969212,0.36070357244639,5.62012772965649,1.90816331788366e-08,8.61952308889646e-07,"PTPRCAP","5790"
"ENSG00000132744",33.9885521623929,5.40496734091948,0.71804424042079,7.52734586068409,5.17820796278692e-14,6.72370387783409e-12,"ACY3","91703"
"ENSG00000110057",2137.86514799094,0.64614811498383,0.199902545743781,3.23231558947734,0.00122791362537794,0.0165330167057604,"UNC93B1","81622"
"ENSG00000255031",179.458026907888,1.01330982500027,0.279071200619455,3.63100822568226,0.000282316185400719,0.00479578638674357,NA,NA
"ENSG00000172927",33.6888305480235,1.5503300021442,0.534244744430625,2.90190969271299,0.00370895443739799,0.0395588914919283,"MYEOV","26579"
"ENSG00000172890",6328.36057604653,0.505390307908631,0.166404341596225,3.03712212710739,0.00238848663099212,0.0279983710632965,"NADSYN1","55191"
"ENSG00000184154",860.117682796418,-0.400207274238202,0.127579325763957,-3.1369289016204,0.00170727522628873,0.0214224299912098,"LRTOMT","220074"
"ENSG00000256633",13.8042306147332,1.32514967098444,0.46429428770664,2.85411581850373,0.00431567946348964,0.0445772855887407,NA,NA
"ENSG00000244134",5.76064620727779,1.49418130410155,0.492800507952186,3.0320206249595,0.00242922604979497,0.0283929073866706,NA,NA
"ENSG00000137478.10",2377.51370580454,0.604235530715042,0.133093302341738,4.5399394265804,5.62703915257509e-06,0.000151528463225347,NA,NA
"ENSG00000257038",98.7300949203137,-1.59304241201308,0.417870129249311,-3.81229071069263,0.000137684800502094,0.00256287110952011,"LOC100287837","100287837"
"ENSG00000110237",14686.3090189294,-0.535673205587761,0.17949617907547,-2.98431536730671,0.0028421367044595,0.0322095435990901,"ARHGEF17","9828"
"ENSG00000054967",443.750085547803,1.55133183941421,0.360245483193986,4.30631864044454,1.6599390162564e-05,0.000396407774604433,"RELT","84957"
"ENSG00000256448",6.53548277732806,1.60859749009449,0.502065389329103,3.20396013006198,0.00135551246628442,0.0178245165308216,NA,NA
